task,method,is_selected,family,scope,artifact,artifact_removal_fraction,effective_n,out_of_candidate_subspace_fraction,linearity_max_abs_error,incremental_error_vs_P0,peak_ratio_F3,amplitude_bias_abs,peak_shift_samples_F3,peak_shift_samples_max,relative_waveform_error
2,U0_L1,False,broad_common,weighted_ERP_pipeline,step_like,0.1117651115000895,17.875996252174684,1,,,0.90958698185167108,0.090413018148328916,0,0,0.16714935038687109
2,U0_L1,False,narrow_antisym,single_trial_operator,none,,20,1,3.6509406609042117e-11,0.0015162795262854275,0.97750275733347991,0.02249724266652009,0,0,0.063654733048718534
2,U0_L1,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12848240527543342,17.707793332532496,1,,,0.96689722551015067,0.11972306499100571,0,0,0.11124680004606982
2,U0_L1,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,-3.2256191464005912,11.0069017841047,1,,,0.96733842199938069,0.24063541425715496,0,0,0.199383352303799
2,U0_L1,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.09127221985570777,17.624767681342572,1,,,0.97911320080132136,0.073043345864145848,0,0,0.10901878162020907
2,U0_L1,False,shifted_antisym,single_trial_operator,none,,20,1,5.113598433581501e-11,0.00016099425245720377,0.9123584192069254,0.087641580793074603,0,0,0.22447731456095307
2,U0_L1,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.1521141219522032,17.735881500676911,1,,,0.91810475787471957,0.20141178328126585,0,1,0.21969343930628785
2,U0_L1,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,-2.7443025020420428,11.131092008024892,1,,,0.83967289088457464,0.45247790228221552,0,1,0.27587044710239367
2,U0_L1,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.11836415118603028,17.677823562764907,1,,,0.90602194373142197,0.22007767645363274,0,0,0.21952049935223295
2,U0_L1,False,biphasic_common,single_trial_operator,none,,20,1,3.5637270912047825e-11,0.00020046274558716408,0.94082421453416909,0.05917578546583091,0,0,0.12756733164286393
2,U0_L1,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.13233379858230565,17.757629551873684,1,,,0.96352879270572778,0.039305403604024902,0,0,0.084342604728717199
2,U0_L1,False,biphasic_common,weighted_ERP_pipeline,muscle_like,-3.6850163907363935,10.878284529379615,1,,,1.0239803212190883,0.039064058336592655,0,0,0.061250741964014387
2,U0_L1,False,biphasic_common,weighted_ERP_pipeline,step_like,0.099147658592382615,17.744920600064962,1,,,0.96025929899072027,0.039740701009279733,0,0,0.10090060013610906
2,U0_L1,False,oscillatory,single_trial_operator,none,,20,1,4.3392626731392214e-11,0.002866255678943946,0.99717256095640971,0.0028274390435902852,0,0,0.0028977267517954399
2,U0_L1,False,oscillatory,weighted_ERP_pipeline,blink_like,0.067566553194553514,17.488466455030423,1,,,1.0121260301112485,0.072170966999727693,0,0,0.16484071809548828
2,U0_L1,False,oscillatory,weighted_ERP_pipeline,muscle_like,-3.6808841708139095,10.750908766086029,1,,,1.0417184111891777,1.9666356671747942,0,14,0.37701848169752278
2,U0_L1,False,oscillatory,weighted_ERP_pipeline,step_like,0.031082592078449323,17.472522985324076,1,,,1.0360368570529266,0.036036857052926585,0,0,0.17275680860297243
2,U0_L1,False,slow_common,single_trial_operator,none,,20,1,3.5900171724279062e-11,1.4999601347696732e-05,0.72680750380089543,0.27319249619910457,-1,1,0.32123518530516459
2,U0_L1,False,slow_common,weighted_ERP_pipeline,blink_like,0.14538676323895405,17.903696600410317,1,,,0.92574933394218684,0.19578895842680111,0,3,0.19590921336339678
2,U0_L1,False,slow_common,weighted_ERP_pipeline,muscle_like,-4.0308423491914827,11.133565129916935,1,,,1.0561067327014606,0.14007058827443342,0,5,0.21809509887127165
2,U0_L1,False,slow_common,weighted_ERP_pipeline,step_like,0.10741298682513545,17.836903436937039,1,,,0.92757037035680689,0.19424815900955095,0,3,0.19414420656960471
2,U0_L1,False,outside_subspace_stress,single_trial_operator,none,,20,1,3.9158898346158821e-11,0.0031473627945563659,1.0078982555646547,0.087568719161701614,0,0,0.13862784645397133
2,U0_L1,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.16875133718723456,18.110621116455782,1,,,1.4474586549459998,0.44745865494599979,0,0,0.52044799173886025
2,U0_L1,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0561113775814972,11.222099794938943,1,,,1.8236586949863602,0.82365869498636024,1,1,0.9906022339859275
2,U0_L1,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.13522875479177199,18.032273240866903,1,,,1.4216120341844527,0.4216120341844527,1,1,0.50197719773572003
2,U0_L1,False,mixed_subspace_stress,single_trial_operator,none,,20,1,4.2830627933199139e-11,0.0014248985679940446,0.94936068215407943,0.083854321849498925,0,0,0.14140905053139063
2,U0_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.15864526721539685,18.075463890172038,1,,,1.2877501226004604,0.2877501226004604,1,1,0.48084110627221149
2,U0_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0706200454818759,11.228626507209182,1,,,1.5713323501158072,0.57133235011580719,2,2,0.94066772262304599
2,U0_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.12546214937319367,18.065723822818462,1,,,1.2723766999672927,0.27237669996729275,1,1,0.45766814938855971
2,U0_L10,False,broad_common,single_trial_operator,none,,20,1,6.3492988644497927e-11,0.00016224458980122544,0.91888726170117618,0.081112738298835807,0,0,0.14493773828331133
2,U0_L10,False,broad_common,weighted_ERP_pipeline,blink_like,0.14728117608547331,17.865958333428338,1,,,0.91736279551192379,0.085498968246884854,0,0,0.1510587917853036
2,U0_L10,False,broad_common,weighted_ERP_pipeline,muscle_like,-3.1261500360389132,11.073732816714658,1,,,0.90491492639442439,0.09508507360557561,0,0,0.16755855943872058
2,U0_L10,False,broad_common,weighted_ERP_pipeline,step_like,0.12033471815877606,17.875996252174684,1,,,0.909156133738939,0.090843866261061001,0,1,0.16710245486175726
2,U0_L10,False,narrow_antisym,single_trial_operator,none,,20,1,3.6509295586739654e-11,0.01370431222367505,0.96422039238224122,0.035779607617759002,0,0,0.065039081016066716
2,U0_L10,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12850986885406424,17.707793332532496,1,,,0.95330453089139178,0.13369386210993472,0,0,0.11198753939660727
2,U0_L10,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,-3.2198807003792398,11.0069017841047,1,,,0.95378649573500773,0.25480049086061329,0,0,0.19968933178394602
2,U0_L10,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.099956217361867994,17.624767681342572,1,,,0.96523182010634678,0.088499787853390743,0,0,0.10955408605376686
2,U0_L10,False,shifted_antisym,single_trial_operator,none,,20,1,5.1043613780166197e-11,0.0015904885224837112,0.91086705184771166,0.089132948152288338,0,0,0.22448181332220637
2,U0_L10,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.15214676924832959,17.735881500676911,1,,,0.9163757271085331,0.20520377317406124,0,0,0.21966805653623903
2,U0_L10,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,-2.7388017761608054,11.131092008024892,1,,,0.83816364742231042,0.45517551381253851,0,1,0.2758568138810788
2,U0_L10,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.12676910069426395,17.677823562764907,1,,,0.90475190682999351,0.22097882939944125,0,0,0.21950565402721739
2,U0_L10,False,biphasic_common,single_trial_operator,none,,20,1,3.54614115849472e-11,0.0019487788556828047,0.94014689290994768,0.059853107090052315,0,0,0.12758152577901527
2,U0_L10,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.13236687777902156,17.757629551873684,1,,,0.96222891157467261,0.040006216374939618,0,0,0.084325709214393224
2,U0_L10,False,biphasic_common,weighted_ERP_pipeline,muscle_like,-3.6791266714905868,10.878284529379615,1,,,1.0222368013385263,0.038256630135335534,0,0,0.06098755413482667
2,U0_L10,False,biphasic_common,weighted_ERP_pipeline,step_like,0.1077709451335469,17.744920600064962,1,,,0.95915544373572315,0.040844556264276854,0,0,0.10084247155638104
2,U0_L10,False,oscillatory,single_trial_operator,none,,20,1,4.3265221266741705e-11,0.027712794176488548,0.97303260920606049,0.026967390793939505,0,0,0.027743350690983201
2,U0_L10,False,oscillatory,weighted_ERP_pipeline,blink_like,0.067602966531048914,17.488466455030423,1,,,0.98638148931188907,0.049181988224402451,0,0,0.16657152689313859
2,U0_L10,False,oscillatory,weighted_ERP_pipeline,muscle_like,-3.6736639622521965,10.750908766086029,1,,,1.0145395017762917,1.9468601309949851,0,14,0.37701247213848993
2,U0_L10,False,oscillatory,weighted_ERP_pipeline,step_like,0.040320778896596798,17.472522985324076,1,,,1.0102232291479158,0.019194040546951396,0,0,0.17445624935686824
2,U0_L10,False,slow_common,single_trial_operator,none,,20,1,3.5782932172878645e-11,6.7267014319024934e-05,0.72680493877316432,0.27319506122683568,-1,1,0.32123491711343038
2,U0_L10,False,slow_common,weighted_ERP_pipeline,blink_like,0.1454175845814899,17.903696600410317,1,,,0.92577463231435875,0.19569562993357559,0,3,0.19564299608058666
2,U0_L10,False,slow_common,weighted_ERP_pipeline,muscle_like,-4.0233511998987135,11.133565129916935,1,,,1.0566962699266447,0.13988451548851399,2,5,0.2172294303107018
2,U0_L10,False,slow_common,weighted_ERP_pipeline,step_like,0.11588149008904303,17.836903436937039,1,,,0.92740566385058032,0.19429653187130635,0,3,0.19386990167863002
2,U0_L10,False,outside_subspace_stress,single_trial_operator,none,,20,1,3.9131364815148117e-11,0.011634049699815768,1.0083741926514298,0.088002464596592,0,0,0.13807956507131305
2,U0_L10,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.16878075313053686,18.110621116455782,1,,,1.4477152027243603,0.44771520272436027,0,0,0.51952980465886311
2,U0_L10,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0474608893448538,11.222099794938943,1,,,1.8241453903206266,0.82414539032062661,1,1,0.98915084781714979
2,U0_L10,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.14349724938002018,18.032273240866903,1,,,1.4216907963173202,0.4216907963173202,1,1,0.50102515711679807
2,U0_L10,False,mixed_subspace_stress,single_trial_operator,none,,20,1,4.2914116704650951e-11,0.0052700143894352505,0.94942271078885965,0.084129678858473222,0,0,0.14127873014836054
2,U0_L10,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.15867905615055733,18.075463890172038,1,,,1.2875604359825188,0.28756043598251879,1,1,0.47995949391397102
2,U0_L10,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0618550605783623,11.228626507209182,1,,,1.5707963439878383,0.57079634398783829,1,1,0.9391767038399621
2,U0_L10,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.13379469780802233,18.065723822818462,1,,,1.2718836776918996,0.27188367769189958,1,1,0.45675743302677851
2,U0_L100,False,broad_common,single_trial_operator,none,,20,1,6.3365312996666034e-11,0.0016025021294566316,0.9173895753054998,0.082610424694513851,0,0,0.14494339133821232
2,U0_L100,False,broad_common,weighted_ERP_pipeline,blink_like,0.14767165070456023,17.865958333428338,1,,,0.91572713950346951,0.087095293740342306,0,0,0.15103531071629134
2,U0_L100,False,broad_common,weighted_ERP_pipeline,muscle_like,-3.1139959526652934,11.073732816714658,1,,,0.90326526142371633,0.096734738576283674,0,0,0.16747960080057259
2,U0_L100,False,broad_common,weighted_ERP_pipeline,step_like,0.1407210670842487,17.875996252174684,1,,,0.90748286376207998,0.092517136237920017,0,1,0.16701150972326056
2,U0_L100,False,narrow_antisym,single_trial_operator,none,,20,1,3.6485092724802826e-11,0.084750082921602354,0.89195543261078736,0.10804456738921264,0,0,0.10419814664232413
2,U0_L100,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12890839424420542,17.707793332532496,1,,,0.88083447728022346,0.20699593831367746,0,0,0.1384317678679543
2,U0_L100,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,-3.2072786211998858,11.0069017841047,1,,,0.88178741168448871,0.32676367529282135,0,0,0.21545754028249148
2,U0_L100,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.12060262703223834,17.624767681342572,1,,,0.89044112794886554,0.17362821073582912,0,0,0.13598249494006573
2,U0_L100,False,shifted_antisym,single_trial_operator,none,,20,1,5.0906834303532378e-11,0.01438938844779167,0.89792562019747058,0.10207437980252942,0,0,0.22484828446428221
2,U0_L100,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.15252616141585129,17.735881500676911,1,,,0.90273818943231476,0.22287378818505121,0,0,0.21999187731916894
2,U0_L100,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,-2.726529892639832,11.131092008024892,1,,,0.82502951565509519,0.47186575620527571,0,1,0.27599905146524079
2,U0_L100,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.14674179818517052,17.677823562764907,1,,,0.89189740804773143,0.23455390114440056,0,0,0.21983242554153021
2,U0_L100,False,biphasic_common,single_trial_operator,none,,20,1,3.531752668095578e-11,0.016085788046542492,0.93385513626309391,0.06614486373690609,0,0,0.12848371469755016
2,U0_L100,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.13275203943523362,17.757629551873684,1,,,0.95500700310489006,0.046632299191794901,0,0,0.085529670226542037
2,U0_L100,False,biphasic_common,weighted_ERP_pipeline,muscle_like,-3.6660815721945657,10.878284529379615,1,,,1.0145742007772318,0.031395682715587903,0,0,0.06194611468043925
2,U0_L100,False,biphasic_common,weighted_ERP_pipeline,step_like,0.12827493845025406,17.744920600064962,1,,,0.95175980988888709,0.048240190111112913,0,0,0.10195279112458105
2,U0_L100,False,oscillatory,single_trial_operator,none,,20,1,4.3108253078294467e-11,0.21149657682058001,0.79629875207441803,0.20370124792558197,0,0,0.2115210824466823
2,U0_L100,False,oscillatory,weighted_ERP_pipeline,blink_like,0.068017120219843519,17.488466455030423,1,,,0.80728723467874219,0.21831410626623049,0,0,0.26636736125482863
2,U0_L100,False,oscillatory,weighted_ERP_pipeline,muscle_like,-3.6584585920634849,10.750908766086029,1,,,0.83295283400738751,1.7918541026934742,0,14,0.42836731560735347
2,U0_L100,False,oscillatory,weighted_ERP_pipeline,step_like,0.062277389670490901,17.472522985324076,1,,,0.83141049411284973,0.19931168147029754,0,0,0.27328364126529375
2,U0_L100,False,slow_common,single_trial_operator,none,,20,1,3.5722536040339037e-11,0.00029295429330239409,0.72677929651820639,0.27322070348179428,-1,1,0.32123229341926657
2,U0_L100,False,slow_common,weighted_ERP_pipeline,blink_like,0.14580213121588004,17.903696600410317,1,,,0.92589807611618502,0.19577210394144695,1,3,0.19502702580351342
2,U0_L100,False,slow_common,weighted_ERP_pipeline,muscle_like,-4.00687557006622,11.133565129916935,1,,,1.0573501909838052,0.14040432054310159,2,4,0.21534226686796859
2,U0_L100,False,slow_common,weighted_ERP_pipeline,step_like,0.13600954699869527,17.836903436937039,1,,,0.92738194235578641,0.1944779643593173,1,2,0.19323774201259891
2,U0_L100,False,outside_subspace_stress,single_trial_operator,none,,20,1,3.9070968682608509e-11,0.020891189512923371,1.0090427356596974,0.088854390685580986,0,0,0.13752748079308835
2,U0_L100,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.16915172649023835,18.110621116455782,1,,,1.4472228229844948,0.44722282298449478,0,1,0.51844763901431645
2,U0_L100,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.028257428330936,11.222099794938943,1,,,1.8227656472409406,0.82276564724094059,1,1,0.98688442989058234
2,U0_L100,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.16315889062668187,18.032273240866903,1,,,1.4209489109241142,0.42094891092411424,0,1,0.49986575675450046
2,U0_L100,False,mixed_subspace_stress,single_trial_operator,none,,20,1,4.2923886667267652e-11,0.0096344519470484662,0.94866531077600791,0.085344420815709809,0,0,0.14098889804022796
2,U0_L100,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.15904993047461791,18.075463890172038,1,,,1.2857180008271332,0.28571800082713317,1,1,0.47844448513376253
2,U0_L100,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0424930040916989,11.228626507209182,1,,,1.5686320833380878,0.56863208333808779,1,1,0.93640295039915233
2,U0_L100,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.15360551058698135,18.065723822818462,1,,,1.2697945835103992,0.2697945835103992,1,1,0.45516200739831408
2,U2_L1,False,broad_common,single_trial_operator,none,,20,0.69470780026755907,6.3604232991565368e-11,1.6207174102731478e-05,0.91903970597014262,0.080960632477054095,0,0,0.14493812725177277
2,U2_L1,False,broad_common,weighted_ERP_pipeline,blink_like,0.14725297127703396,17.865958333428338,0.69470780026755907,,,0.91751519665427339,0.085344193439702454,0,0,0.15106465767169233
2,U2_L1,False,broad_common,weighted_ERP_pipeline,muscle_like,-3.1316129643908042,11.073732816714658,0.69470780026755907,,,0.90488552610917716,0.095114473890822837,0,0,0.16758423285161111
2,U2_L1,False,broad_common,weighted_ERP_pipeline,step_like,0.11176482929555687,17.875996252174684,0.69470780026755907,,,0.90958305713909349,0.090416942860906513,0,0,0.16715442664524743
2,U2_L1,False,narrow_antisym,single_trial_operator,none,,20,0.99865705850909414,3.6529168578880444e-11,0.0015162783066841065,0.97750257538905638,0.022497424610943617,0,0,0.063654942347588672
2,U2_L1,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12848518926117469,17.707793332532496,0.99865705850909414,,,0.96689805759662928,0.11972195270115327,0,0,0.11124549991569459
2,U2_L1,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,-3.2256541947043855,11.0069017841047,0.99865705850909414,,,0.96734212780197582,0.24063253588931277,0,0,0.19938244293230806
2,U2_L1,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.091270578874097952,17.624767681342572,0.99865705850909414,,,0.97911388617213424,0.073042320469289157,0,0,0.10901782016124942
2,U2_L1,False,shifted_antisym,single_trial_operator,none,,20,0.99331357342390114,5.1119108945840708e-11,0.00016099397665992349,0.9123583446396788,0.087641690800710603,0,0,0.2244772953052499
2,U2_L1,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.15211478548051893,17.735881500676911,0.99331357342390114,,,0.91810784791735001,0.2014088249617686,0,1,0.21969432094691974
2,U2_L1,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,-2.7443217596322333,11.131092008024892,0.99331357342390114,,,0.83967534065630878,0.45247574865945794,0,1,0.27586706437288872
2,U2_L1,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.11836212111666744,17.677823562764907,0.99331357342390114,,,0.90602369951176986,0.22007598964115382,0,0,0.21952052067430089
2,U2_L1,False,biphasic_common,single_trial_operator,none,,20,0.91784333813150965,3.5624836414172023e-11,0.00020043032486963071,0.94082250739790219,0.059178402873298119,0,0,0.12756912599279358
2,U2_L1,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.13233458000800824,17.757629551873684,0.91784333813150965,,,0.96353034160524209,0.039306038444719582,0,0,0.08434011060451313
2,U2_L1,False,biphasic_common,weighted_ERP_pipeline,muscle_like,-3.685061407154028,10.878284529379615,0.91784333813150965,,,1.0239849915802886,0.039067926620721005,0,0,0.061256816772272397
2,U2_L1,False,biphasic_common,weighted_ERP_pipeline,step_like,0.099146267413869116,17.744920600064962,0.91784333813150965,,,0.96025809543011698,0.039741904569883024,0,0,0.10090114815641425
2,U2_L1,False,oscillatory,single_trial_operator,none,,20,0.99999658679626424,4.3400053949954609e-11,0.0028662508754593217,0.99717435624392636,0.0028304636462920252,0,0,0.0028977219601542072
2,U2_L1,False,oscillatory,weighted_ERP_pipeline,blink_like,0.067567086011442234,17.488466455030423,0.99999658679626424,,,1.012139416297515,0.072148256811602751,0,0,0.16483187894301835
2,U2_L1,False,oscillatory,weighted_ERP_pipeline,muscle_like,-3.681026241396288,10.750908766086029,0.99999658679626424,,,1.0417472478234933,1.9666278692890251,0,14,0.37702675822078197
2,U2_L1,False,oscillatory,weighted_ERP_pipeline,step_like,0.031080406434171981,17.472522985324076,0.99999658679626424,,,1.0360485833080366,0.036048583308036619,0,0,0.17275133577412102
2,U2_L1,False,slow_common,single_trial_operator,none,,20,0.57471317153152413,3.5907277151636663e-11,1.4998019274430604e-05,0.72680752161168749,0.27319247838831251,-1,1,0.3212351946603999
2,U2_L1,False,slow_common,weighted_ERP_pipeline,blink_like,0.14538812917517407,17.903696600410317,0.57471317153152413,,,0.92575173064835858,0.1957892228937409,0,3,0.19590851223635658
2,U2_L1,False,slow_common,weighted_ERP_pipeline,muscle_like,-4.030888040196821,11.133565129916935,0.57471317153152413,,,1.0561123012023415,0.1400712087268311,0,5,0.21809706707056797
2,U2_L1,False,slow_common,weighted_ERP_pipeline,step_like,0.10741047939861847,17.836903436937039,0.57471317153152413,,,0.92757246356629064,0.19424842433603495,0,3,0.19414361242419895
2,U2_L1,False,outside_subspace_stress,single_trial_operator,none,,20,1,3.9131808904357968e-11,0.003147333188306717,1.0078873036603873,0.087571185864839918,0,0,0.13863053679650728
2,U2_L1,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.16875301106529117,18.110621116455782,1,,,1.4474502354431775,0.44745023544317752,0,0,0.52044322515202968
2,U2_L1,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0561434493139208,11.222099794938943,1,,,1.8236511328054792,0.82365113280547919,1,1,0.99059947433877571
2,U2_L1,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.13522730395483462,18.032273240866903,1,,,1.421601514234665,0.42160151423466496,1,1,0.50197066685794589
2,U2_L1,False,mixed_subspace_stress,single_trial_operator,none,,20,0.88476020393252919,4.2830627933199139e-11,0.0014248834482412341,0.94935684541493859,0.083855581559373338,0,0,0.141412843692446
2,U2_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.158645492413933,18.075463890172038,0.88476020393252919,,,1.2877481593563065,0.28774815935630649,1,1,0.48084207903394099
2,U2_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0706655179901077,11.228626507209182,0.88476020393252919,,,1.5713313635891537,0.57133136358915371,2,2,0.94067087277277761
2,U2_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.12546027271495397,18.065723822818462,0.88476020393252919,,,1.272371897857687,0.27237189785768701,1,1,0.45766558584516381
2,U2_L10,False,broad_common,single_trial_operator,none,,20,0.69470780026755907,6.3497429536596428e-11,0.00016177752205054187,0.91888577840117347,0.081117603256169901,0,0,0.14494087617392812
2,U2_L10,False,broad_common,weighted_ERP_pipeline,blink_like,0.14728788812958526,17.865958333428338,0.69470780026755907,,,0.91735955108802492,0.085502655343196676,0,0,0.15106451050107481
2,U2_L10,False,broad_common,weighted_ERP_pipeline,muscle_like,-3.1263524637349063,11.073732816714658,0.69470780026755907,,,0.90490384396675305,0.095096156033246948,0,0,0.16757413710555594
2,U2_L10,False,broad_common,weighted_ERP_pipeline,step_like,0.12033313513143984,17.875996252174684,0.69470780026755907,,,0.90913848549438669,0.090861514505613306,0,1,0.16712547951622411
