trial_key,task,channel,effective_pre_s,effective_post_s,rmse_native,training_scaled_rmse
B_Task-2_trial-057,2,Fz,2,3,10.906311608524554,0.11239803426708969
B_Task-2_trial-057,2,F3,2,3,13.660470848991045,0.11632169084695826
B_Task-2_trial-057,2,F4,2,3,20.738982320632367,0.14080596363355732
B_Task-2_trial-058,2,Fz,2,3,15.750170304198409,0.16231777021482724
B_Task-2_trial-058,2,F3,2,3,19.901779125062482,0.16946770168328062
B_Task-2_trial-058,2,F4,2,3,13.939736143191338,0.094642926547407122
B_Task-2_trial-059,2,Fz,2,3,7.0929204529148429,0.0730980687822394
B_Task-2_trial-059,2,F3,2,3,3.307512372070279,0.028164141329349929
B_Task-2_trial-059,2,F4,2,3,9.2901336511213728,0.063074754624256643
B_Task-2_trial-060,2,Fz,2,3,25.958825480267315,0.26752591165504092
B_Task-2_trial-060,2,F3,2,3,12.839790010002137,0.10933342639457001
B_Task-2_trial-060,2,F4,2,3,30.037910348567603,0.20394042710382615
B_Task-2_trial-061,2,Fz,2,3,14.185267276539507,0.14619022586793753
B_Task-2_trial-061,2,F3,2,3,19.936688087332556,0.16976495860523128
B_Task-2_trial-061,2,F4,2,3,25.785589350919107,0.17506957189520619
B_Task-2_trial-062,2,Fz,2,3,3.8625736126386752,0.039806829004700617
B_Task-2_trial-062,2,F3,2,3,3.1969118680979065,0.027222355517366566
B_Task-2_trial-062,2,F4,2,3,2.555339965923173,0.017349313517433133
B_Task-2_trial-063,2,Fz,2,3,12.885253524461211,0.13279257178481238
B_Task-2_trial-063,2,F3,2,3,5.0822087162767389,0.043276042066889883
B_Task-2_trial-063,2,F4,2,3,13.643741981541138,0.092633293552079291
B_Task-2_trial-064,2,Fz,2,3,12.227618575281033,0.12601513150927371
B_Task-2_trial-064,2,F3,2,3,5.4545649622611707,0.04644673132124557
B_Task-2_trial-064,2,F4,2,3,9.294898548399436,0.063107105582586212
B_Task-2_trial-065,2,Fz,2,3,13.081881419112886,0.13481897536048598
B_Task-2_trial-065,2,F3,2,3,18.471194331737777,0.15728598087006526
B_Task-2_trial-065,2,F4,2,3,20.555976959595885,0.13956346070778872
B_Task-2_trial-066,2,Fz,2,3,18.292615634440342,0.18851964923755529
B_Task-2_trial-066,2,F3,2,3,91.055080655289103,0.77535255256678692
B_Task-2_trial-066,2,F4,2,3,82.011023088324961,0.55680847574845738
B_Task-2_trial-067,2,Fz,2,3,2.1943248073229271,0.022614225939943909
B_Task-2_trial-067,2,F3,2,3,7.2814265011856891,0.06200282931377353
B_Task-2_trial-067,2,F4,2,3,10.293963873311871,0.069890194242979028
B_Task-2_trial-068,2,Fz,2,3,5.2894479289628178,0.054511879993311391
B_Task-2_trial-068,2,F3,2,3,7.1475967260134992,0.060863241527540871
B_Task-2_trial-068,2,F4,2,3,14.346341586917788,0.097403547605731416
B_Task-2_trial-069,2,Fz,2,3,20.016029684599047,0.20628077310959983
B_Task-2_trial-069,2,F3,2,3,19.592400930924128,0.16683328336408998
B_Task-2_trial-069,2,F4,2,3,38.175163329004029,0.25918777384082126
B_Task-2_trial-070,2,Fz,2,3,8.7253387203457251,0.08992141025155044
B_Task-2_trial-070,2,F3,2,3,11.398966514522796,0.097064520947686347
B_Task-2_trial-070,2,F4,2,3,9.2836669352103716,0.063030849279658935
B_Task-2_trial-071,2,Fz,2,3,13.992020441659378,0.14419866674616383
B_Task-2_trial-071,2,F3,2,3,12.451711351497055,0.1060288575961772
B_Task-2_trial-071,2,F4,2,3,20.460716780878172,0.13891669795671061
B_Task-2_trial-072,2,Fz,2,3,2.8713853919745853,0.029591862516464576
B_Task-2_trial-072,2,F3,2,3,4.0211637916166945,0.03424102848167692
B_Task-2_trial-072,2,F4,2,3,3.6332661726287103,0.024667822975346122
B_Task-2_trial-073,2,Fz,2,3,10.038802377555777,0.1034576760809883
B_Task-2_trial-073,2,F3,2,3,13.823923081040059,0.11771351988527103
B_Task-2_trial-073,2,F4,2,3,11.841442431173364,0.0803966986689547
B_Task-2_trial-074,2,Fz,2,3,10.204312065381984,0.10516338230244679
B_Task-2_trial-074,2,F3,2,3,13.866303006722367,0.11807439358192684
B_Task-2_trial-074,2,F4,2,3,15.181087003189473,0.10307099699691474
B_Task-2_trial-075,2,Fz,2,3,13.460646444915822,0.13872244390947722
B_Task-2_trial-075,2,F3,2,3,3.5688695365355683,0.030389650802752483
B_Task-2_trial-075,2,F4,2,3,17.304720571127799,0.11748926816929731
B_Task-2_trial-076,2,Fz,2,3,14.364367224650053,0.14803599030485576
B_Task-2_trial-076,2,F3,2,3,29.716518556599834,0.2530422064363918
B_Task-2_trial-076,2,F4,2,3,32.572630541184679,0.22114974401943077
B_Task-2_trial-077,2,Fz,2,3,4.7574062976764697,0.049028776662750011
B_Task-2_trial-077,2,F3,2,3,4.9575591139829376,0.042214625321998787
B_Task-2_trial-077,2,F4,2,3,5.6253859202416194,0.038193189668822417
B_Task-2_trial-078,2,Fz,2,3,25.833406438635404,0.26623337076265791
B_Task-2_trial-078,2,F3,2,3,43.344573964062853,0.36908787319825281
B_Task-2_trial-078,2,F4,2,3,36.684154550617471,0.24906466728809765
B_Task-2_trial-079,2,Fz,2,3,23.835173020078951,0.245640019287444
B_Task-2_trial-079,2,F3,2,3,124.05926937876717,1.0563899399150154
B_Task-2_trial-079,2,F4,2,3,90.155508011883938,0.61210492329013855
B_Task-2_trial-080,2,Fz,2,3,16.158074753097733,0.16652154321075457
B_Task-2_trial-080,2,F3,2,3,7.6901899508931262,0.065483533321125997
B_Task-2_trial-080,2,F4,2,3,20.330842326023049,0.13803492384241062
B_Task-2_trial-081,2,Fz,2,3,7.2449989799684094,0.074665356432602775
B_Task-2_trial-081,2,F3,2,3,13.202840861416702,0.11242487831938336
B_Task-2_trial-081,2,F4,2,3,8.7798471216330061,0.059610197617409141
B_Task-2_trial-082,2,Fz,2,3,110.04433620290936,1.1340925800951911
B_Task-2_trial-082,2,F3,2,3,92.063244679127607,0.78393727451380746
B_Task-2_trial-082,2,F4,2,3,89.737803289548097,0.60926894440585777
B_Task-2_trial-083,2,Fz,2,3,2.3289137079997762,0.024001269370687486
B_Task-2_trial-083,2,F3,2,3,2.1323435464695506,0.018157339489528475
B_Task-2_trial-083,2,F4,2,3,1.7418841350467624,0.011826408373435859
B_Task-2_trial-084,2,Fz,2,3,3.5787296337760597,0.036881595762898595
B_Task-2_trial-084,2,F3,2,3,3.0093056559877174,0.025624850420559297
B_Task-2_trial-084,2,F4,2,3,4.8986821113185863,0.03325928170219157
B_Task-2_trial-085,2,Fz,2,3,274.79538042251772,2.8319803884043369
B_Task-2_trial-085,2,F3,2,3,141.79970106234398,1.207453328036884
B_Task-2_trial-085,2,F4,2,3,151.78409690216321,1.0305281955564471
B_Task-2_trial-086,2,Fz,2,3,13.532480246382567,0.13946274717318405
B_Task-2_trial-086,2,F3,2,3,10.05366880541691,0.085609037022892201
B_Task-2_trial-086,2,F4,2,3,12.902128599640937,0.087598158015167613
B_Task-2_trial-087,2,Fz,2,3,14.608864396487579,0.15055572405947554
B_Task-2_trial-087,2,F3,2,3,12.177326065541418,0.10369241101547656
B_Task-2_trial-087,2,F4,2,3,13.007085693102923,0.088310757334488579
B_Task-2_trial-088,2,Fz,2,3,7.3113858061323622,0.075349524374056703
B_Task-2_trial-088,2,F3,2,3,2.673059706951455,0.022761647697556009
B_Task-2_trial-088,2,F4,2,3,13.770955461199954,0.093497001149376244
B_Task-2_trial-089,2,Fz,2,3,2.1613061499041213,0.022273942962414507
B_Task-2_trial-089,2,F3,2,3,29.473811802619412,0.25097550900589549
B_Task-2_trial-089,2,F4,2,3,21.290556897785226,0.1445508431387833
B_Task-2_trial-090,2,Fz,2,3,27.842663024804661,0.28694032456426305
B_Task-2_trial-090,2,F3,2,3,41.218304265953883,0.35098225376428177
B_Task-2_trial-090,2,F4,2,3,42.161155404712339,0.28625040625829845
B_Task-2_trial-091,2,Fz,2,3,7.1791485295978017,0.073986716261394594
B_Task-2_trial-091,2,F3,2,3,27.706823261169919,0.23592924177830674
B_Task-2_trial-091,2,F4,2,3,20.292556739601697,0.13777498635820865
B_Task-2_trial-092,2,Fz,2,3,9.8266749354352729,0.10127153759858745
B_Task-2_trial-092,2,F3,2,3,8.6627859160530569,0.073765386006071215
B_Task-2_trial-092,2,F4,2,3,14.625248624248117,0.099297168688401785
B_Task-2_trial-093,2,Fz,2,3,7.1996795273298151,0.074198304181257141
B_Task-2_trial-093,2,F3,2,3,8.5250914048655453,0.072592889205724126
B_Task-2_trial-093,2,F4,2,3,5.6192029324266874,0.038151210677570276
B_Task-2_trial-094,2,Fz,2,3,6.6225032104720345,0.068250052767862057
B_Task-2_trial-094,2,F3,2,3,2.2185398503204836,0.018891318568253952
B_Task-2_trial-094,2,F4,2,3,4.8681597173291529,0.033052051905105066
B_Task-2_trial-095,2,Fz,2,3,17.471572573983632,0.18005816112347656
B_Task-2_trial-095,2,F3,2,3,34.140172451491736,0.29071052010316151
B_Task-2_trial-095,2,F4,2,3,24.997281375470152,0.16971740647035405
B_Task-2_trial-096,2,Fz,2,3,6.4078334155219343,0.066037713359729674
B_Task-2_trial-096,2,F3,2,3,3.9589404079677717,0.033711183699877446
B_Task-2_trial-096,2,F4,2,3,3.3820001978238872,0.022961869078296875
B_Task-2_trial-097,2,Fz,2,3,10.983772705755682,0.11319633119582824
B_Task-2_trial-097,2,F3,2,3,5.7651252524651859,0.049091215429135693
B_Task-2_trial-097,2,F4,2,3,15.770918865121184,0.10707562183419254
B_Task-2_trial-098,2,Fz,2,3,0.94680197032253965,0.0097575316132799874
B_Task-2_trial-098,2,F3,2,3,2.2401036771755392,0.019074938944787047
B_Task-2_trial-098,2,F4,2,3,2.0125145293981168,0.013663835730093644
B_Task-2_trial-099,2,Fz,2,3,21.284799346136399,0.21935643250879167
B_Task-2_trial-099,2,F3,2,3,32.923205694259224,0.28034780036453105
B_Task-2_trial-099,2,F4,2,3,25.332317837289104,0.17199211460836439
B_Task-2_trial-100,2,Fz,2,3,7.6095786766436033,0.078422634118301263
B_Task-2_trial-100,2,F3,2,3,17.231186300791034,0.14672705999405564
B_Task-2_trial-100,2,F4,2,3,10.983688828038446,0.07457303669835684
