task,condition,channel,method,selected_k,time_s,training_clean_mean,historical_P0_mean,fit,fit_ci_low,fit_ci_high
2,-1,F4,P0,2,0.71875,37.617231537574185,99.404692094241,40.497183029778945,3.7538994770999912,66.440573078104535
2,-1,F4,P0,2,0.72265625,37.901477038800131,97.489560407421621,40.868013325635957,4.2575102126946254,66.891903635286383
2,-1,F4,P0,2,0.7265625,38.347185253045033,95.486511685228123,41.210342471963152,4.7331363875560255,67.313722550053072
2,-1,F4,P0,2,0.73046875,38.973796892774949,93.734238311404411,41.525912976031641,5.1818926558003495,67.707459037819206
2,-1,F4,P0,2,0.734375,39.739334127213667,92.447248970846559,41.816407651075231,5.6048834339964184,68.074518499336847
2,-1,F4,P0,2,0.73828125,40.543141707669676,91.639228562524508,42.083446676775182,6.0032000158890417,68.416278438417393
2,-1,F4,P0,2,0.7421875,41.262012164834125,91.132275417978917,42.328585328770117,6.3779179387487552,68.734084854287886
2,-1,F4,P0,2,0.74609375,41.798147838816774,90.642903022354957,42.553312331912451,6.7300945967613837,69.032429788723107
2,-1,F4,P0,2,0.75,42.109053472006188,89.905889774181247,42.759048790678541,7.0607670957862858,69.309908284550275
2,-1,F4,P0,2,0.75390625,42.207714308676586,88.784793664892049,42.947147649430086,7.3709503428403176,69.566925085709528
2,-1,F4,P0,2,0.7578125,42.145079653209059,87.323987278928797,43.118893635068233,7.6616353628048754,69.804696430159012
2,-1,F4,P0,2,0.76171875,41.991062851371147,85.719797947976787,43.275503634968402,7.9435175988223907,70.024394462199467
2,-1,F4,P0,2,0.765625,41.818736458646136,84.224118598588959,43.418127463878307,8.2325669571242042,70.227146082503012
2,-1,F4,P0,2,0.76953125,41.690014335599656,83.028246385699447,43.547848974651025,8.5024997877911037,70.414032140564601
2,-1,F4,P0,2,0.7734375,41.645508785520271,82.185133362992701,43.665687469215186,8.7543320322683211,70.586086944658604
2,-1,F4,P0,2,0.77734375,41.703397528736346,81.60509550848721,43.772599368003327,8.9890465734419394,70.744298064184846
2,-1,F4,P0,2,0.78125,41.864785143695478,81.118386339470163,43.869480098115289,9.2075925213976308,70.889606399327121
2,-1,F4,P0,2,0.78515625,42.116932589864263,80.564651654616441,43.957166162740151,9.4108846954811263,71.02290649320139
2,-1,F4,P0,2,0.7890625,42.431428145743318,79.862666571785525,44.036437356748038,9.5998032898782313,71.145047062117101
2,-1,F4,P0,2,0.79296875,42.763589516479904,79.032930679309388,44.108019095853756,9.7751937098688924,71.256831720191983
2,-1,F4,P0,2,0.796875,43.058365802378695,78.173306024666545,44.172584829303986,9.9365183859922368,71.359019875326354
2,1,Fz,P0,2,-0.19921875,1.8921571902451537,2.9091507977590854,,,
2,1,Fz,P0,2,-0.1953125,1.843455680834774,2.9715801006337395,,,
2,1,Fz,P0,2,-0.19140625,1.8252455674900228,2.741685906561107,,,
2,1,Fz,P0,2,-0.1875,1.8435546003239087,2.3442638445914326,,,
2,1,Fz,P0,2,-0.18359375,1.879726123584927,1.919158620436346,,,
2,1,Fz,P0,2,-0.1796875,1.8937013287198619,1.5433612974895614,,,
2,1,Fz,P0,2,-0.17578125,1.8487998144967881,1.2139056321819035,,,
2,1,Fz,P0,2,-0.171875,1.7424370729622622,0.89518031803539266,,,
2,1,Fz,P0,2,-0.16796875,1.6181091810071426,0.57867459765264384,,,
2,1,Fz,P0,2,-0.1640625,1.5469514570921628,0.30238456090878812,,,
2,1,Fz,P0,2,-0.16015625,1.5893373953592387,0.11899797540786793,,,
2,1,Fz,P0,2,-0.15625,1.7595556317095566,0.045387459103546322,,,
2,1,Fz,P0,2,-0.15234375,2.0131554623935335,0.04040202547010268,,,
2,1,Fz,P0,2,-0.1484375,2.2633642718423705,0.032715452324859902,,,
2,1,Fz,P0,2,-0.14453125,2.4184877491969425,-0.025526359887736216,,,
2,1,Fz,P0,2,-0.140625,2.4217631403586113,-0.12516727445583031,,,
2,1,Fz,P0,2,-0.13671875,2.273335241116146,-0.20642525097653541,,,
2,1,Fz,P0,2,-0.1328125,2.0236165975126763,-0.18617086155644438,,,
2,1,Fz,P0,2,-0.12890625,1.7436440680150673,0.016298245971237524,,,
2,1,Fz,P0,2,-0.125,1.490161607385841,0.45366757943552327,,,
